2017-11-26 16:58:30.135592|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-11-29 14:36:32.224905|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_permanent'(id:32899) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:32.942551|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_semi_permanent'(id:32900) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:33.866889|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_temporary'(id:32901) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:34.678647|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_password'(id:32902) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:35.536541|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_maxclients'(id:32903) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:36.740809|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_power'(id:32904) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:37.604207|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_join_power'(id:32905) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:39.040073|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_subscribe_power'(id:32906) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:40.573156|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_subscribe_power'(id:32907) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:41.945084|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_description_view_power'(id:32909) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:42.959737|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_description_view_power'(id:32908) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:44.673387|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_min_depth'(id:32844) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:45.700842|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_max_depth'(id:32845) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:46.635694|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_group_inheritance_end'(id:32846) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:47.694446|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_permission_modify_power'(id:32848) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:49.014565|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_permission_modify_power'(id:32847) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:51.506940|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_list'(id:32918) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:52.528484|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_permission_list'(id:32919) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:53.418804|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_client_list'(id:32920) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:54.297117|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_list'(id:32921) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:55.364828|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_permission_list'(id:32922) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:56.206947|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_client_list'(id:32923) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:57.035560|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_permission_list'(id:32924) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:58.008601|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channel_permission_list'(id:32925) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:58.961871|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelclient_permission_list'(id:32926) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:00.325910|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_create'(id:32927) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:01.330975|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_create'(id:32928) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:02.506900|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_modify_power'(id:32929) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:03.454574|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_modify_power'(id:32930) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:04.294867|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_add_power'(id:32931) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:05.263278|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_add_power'(id:32932) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:06.215259|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_remove_power'(id:32933) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:07.107958|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_remove_power'(id:32934) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:08.875989|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_permission_modify_power'(id:32935) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:10.755810|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_delete'(id:32937) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:11.805025|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_id'(id:32910) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:12.856550|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_delete'(id:32938) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:13.932605|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_max_icon_filesize'(id:32911) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:14.791196|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_manage'(id:32912) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:15.564157|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_is_permanent'(id:32913) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:16.528335|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_auto_update_type'(id:32914) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:19.414932|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_sort_id'(id:32916) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:20.321775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_show_name_in_tree'(id:32917) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:21.208918|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_info_view'(id:32957) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:22.227017|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permissionoverview_view'(id:32958) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:23.057090|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permissionoverview_own'(id:32959) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:23.820886|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_remoteaddress_view'(id:32960) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:24.659109|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_serverquery_view_power'(id:32961) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:25.389131|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_serverquery_view_power'(id:32962) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:27.239732|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_custom_info_view'(id:32963) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:28.689228|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_server_power'(id:32964) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:29.410336|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_kick_from_server_power'(id:32965) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:30.140868|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_channel_power'(id:32966) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:30.820860|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_channel_power'(id:199) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:36.774211|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:75, negated:0, skipchannel:1) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:37:38.562291|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:75, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:37:40.500845|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_kick_from_channel_power'(id:32967) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:41.336812|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_power'(id:32968) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:42.261007|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_ban_power'(id:32969) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:43.079754|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_move_power'(id:32970) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:43.918641|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_move_power'(id:32971) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:44.793863|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_complain_power'(id:32973) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:45.568078|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_complain_power'(id:32972) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:46.964559|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_complain_list'(id:32974) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:47.801895|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_complain_delete_own'(id:32975) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:48.785192|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_list'(id:32977) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:49.526095|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_complain_delete'(id:32976) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:51.088434|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_create'(id:32978) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:52.071361|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete'(id:32980) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:52.909288|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete_own'(id:32979) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:53.839813|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_max_bantime'(id:32981) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:54.857282|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_private_textmessage_power'(id:32982) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:56.000335|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_private_textmessage_power'(id:32983) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:57.572856|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_channel_textmessage_send'(id:32985) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:58.577844|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_server_textmessage_send'(id:32984) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:37:59.566229|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_offline_textmessage_send'(id:32986) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:00.362801|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_talk_power'(id:32987) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:01.157948|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_talk_power'(id:32988) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:02.286700|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_poke_power'(id:32990) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:03.227091|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_poke_power'(id:32989) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:04.033911|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_set_flag_talker'(id:32991) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:05.545966|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_whisper_power'(id:32992) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:07.037890|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_whisper_power'(id:32993) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:08.507473|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_description'(id:32994) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:09.438114|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_own_description'(id:32995) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:10.667347|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_dbproperties'(id:32996) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:11.655499|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_delete_dbproperties'(id:32997) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:12.563828|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_create_modify_serverquery_login'(id:32998) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:13.875759|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permission_modify_power'(id:32939) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:15.366196|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_permission_modify_power'(id:32940) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:16.330537|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_clones_uid'(id:32941) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:17.281944|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_idletime'(id:32942) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:18.286973|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_channel_subscriptions'(id:32944) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:19.189424|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_avatar_filesize'(id:32943) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:20.101972|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_is_priority_speaker'(id:32945) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:20.959953|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_force_push_to_talk'(id:32947) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:21.783264|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_skip_channelgroup_permissions'(id:32946) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:22.869637|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_bans'(id:32948) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:24.231962|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_antiflood'(id:32949) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:25.289431|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_issue_client_query_command'(id:32950) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:26.195843|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_reserved_slot'(id:32951) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:27.536860|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_channel_commander'(id:32952) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:28.358460|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_request_talker'(id:32953) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:29.191752|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_avatar_delete_other'(id:32954) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:30.135466|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_is_sticky'(id:32955) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:31.244211|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_ignore_password'(id:32999) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:32.092879|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_sticky'(id:32956) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:33.006296|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_transfer_list'(id:33000) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:33.912128|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_upload_power'(id:33001) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:37.027728|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_download_power'(id:33003) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:38.388458|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_needed_file_upload_power'(id:33002) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:39.591595|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_delete_power'(id:33005) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:40.531456|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_needed_file_download_power'(id:33004) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:41.286641|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_needed_file_delete_power'(id:33006) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:43.438207|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_rename_power'(id:33007) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:44.421972|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_needed_file_rename_power'(id:33008) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:45.514119|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_needed_file_browse_power'(id:33010) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:47.056831|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_browse_power'(id:33009) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:49.055877|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_directory_create_power'(id:33011) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:50.265391|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_needed_directory_create_power'(id:33012) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:51.254626|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_quota_mb_download_per_client'(id:33013) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:38:52.764348|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_quota_mb_upload_per_client'(id:33014) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:39:19.694116|INFO    |VirtualServer |1  |servergroup 'N'amour'(id:10) was copied by 'loulediable'(id:2) to 'Roux'(id:9)
2017-11-29 14:39:40.527723|INFO    |VirtualServer |1  |servergroup 'N'amour'(id:10) was copied by 'loulediable'(id:2) to 'All-Perm's'(id:6)
2017-11-29 14:41:14.976105|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:101, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'All-Perm's'(id:6)
2017-11-29 14:41:38.980250|INFO    |VirtualServer |1  |permission 'b_channel_create_semi_permanent'(id:84) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:41:49.487063|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_speex8'(id:90) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:41:50.512409|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_speex32'(id:92) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:41:51.352419|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_speex16'(id:91) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:41:52.262317|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_celtmono48'(id:93) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:41:53.378083|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusvoice'(id:94) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:41:54.283208|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusmusic'(id:95) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:42:01.091398|INFO    |VirtualServer |1  |permission 'b_channel_create_with_sortorder'(id:100) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:42:21.324960|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_force_password'(id:103) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:42:29.704193|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_password'(id:134) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:42:31.680918|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_maxclients'(id:135) was deleted by 'loulediable'(id:2) from servergroup 'Psychologue'(id:19)
2017-11-29 14:42:58.519392|INFO    |VirtualServer |1  |servergroup 'Psychologue'(id:19) was copied by 'loulediable'(id:2) to 'SnoIsse'(id:11)
2017-11-29 14:43:06.534230|INFO    |VirtualServer |1  |servergroup 'Psychologue'(id:19) was copied by 'loulediable'(id:2) to 'Mamie'(id:12)
2017-11-29 14:43:14.315347|INFO    |VirtualServer |1  |servergroup 'Psychologue'(id:19) was copied by 'loulediable'(id:2) to 'QueenMs'(id:13)
2017-11-29 14:43:21.094745|INFO    |VirtualServer |1  |servergroup 'Psychologue'(id:19) was copied by 'loulediable'(id:2) to 'Drogué'(id:14)
2017-11-29 14:43:29.015508|INFO    |VirtualServer |1  |servergroup 'Psychologue'(id:19) was copied by 'loulediable'(id:2) to 'Dégage !'(id:16)
2017-11-29 14:43:37.159012|INFO    |VirtualServer |1  |servergroup 'Psychologue'(id:19) was copied by 'loulediable'(id:2) to 'Enzooo'(id:17)
2017-11-29 14:44:23.923494|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) was deleted by 'loulediable'(id:2) from servergroup 'All-Perm's'(id:6)
2017-11-29 14:44:33.439425|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) was deleted by 'loulediable'(id:2) from servergroup 'Roux'(id:9)
2017-11-29 14:57:17.679812|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-674167645, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'Roux'(id:9)
2017-11-29 14:58:33.252725|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-1532190126, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup '♪'(id:18)
